dataset_idx,example_idx,text,possible_scores,score
11,216,"Small park, over priced food, we paid $55 for 3 slices of pizza , 2 orders of chicken wings that were the smallest flavorless wings we have ever had, and 2 beers.....never again....pack food","[2, 1, 0]",2
11,141,I'd give this joint zero stars if it was possible.  This is the worst spot on Walnut St!  I'm not even sure where to start. The bar is small and overpriced. I had a steak fajita wrap that tasted microwaved.  The vegetables weren't even cooked. This is a place no one wants to--or should ever want to go.,"[2, 1, 0]",0
11,22,"Maybe I am just the most jaded vegan in town; Quiet Storm's food menu bores me to tears, that which I will use to salt my own mediocre cooking at home! Their coffee isn't all that great either, as given the choice, local La Prima is in my favor. Tears. This is the only vegetarian restaurant on the East side of town, and oh so close to me, but I cannot stand to go there. Desperate times now call for toast and tea served by the sad server that resides within my depressed little dining room.","[2, 1, 0]",2
11,1,"Typical Starbucks coffee chain. 2 things I dont like about this Starbucks: \n\n1. Ive been there twice and both times the place has been dirty, compared to the other Starbucks I have been in.\n\n2. If you have to use the bathroom, they give you a key thats attached to this nasty bottle. Im pretty sure they dont clean that bottle after every use or even nightly.\n\nAside from that, good coffee and fast/friendly service.","[2, 1, 0]",2
11,170,"Lobby, restaurant, bar and internet area all look great and new! Room Service was great, fast and efficient. Check in was good, not great! They charge for internet service in the room, that's so 2008!\n\nThis is a typical 80 style building that was retrofitted and remodeled. So The main structure, bathroom and HVAC systems all pose a ongoing problem, no matter the extensive renovation.\n\nFrom a cleanliness perspective the room had spider webs around every corner of the ceiling.","[2, 1, 0]",2
11,66,Awful!!!\nNever EVER follows schedule! Lets you wait for literally over an hour on a bus that is supposed to be running every 15 min.,"[2, 1, 0]",0
11,134,"Consistently outstanding and creative food served professionally in a great and even varied ambiance. What more could you ask for? Oh yes, excellent wine list and drinks.","[2, 1, 0]",0
11,82,"It's just not that good. We initially told the waitress that we only going to order appetizers and desert. My code for \""we read on Yelp this place sucks, but we wanted to give it a try\"" to which she replied they don't alow that but I will let it slide. The food could have come from a buffet and been better. I hate to be super negative, but in this case I am just being real.","[2, 1, 0]",0
11,226,"For the first time ever I ate at mama ricotta's tonight with my family, I went because my cousin told me it was good.  We ate family style and it was pretty good, I wasn't a fan of the caesar salad because the dressing taste like a tangy mayo.  Other than that it was pretty tasty food.  The service was excellent, our waitress was really nice and very promp.  We were in and out really fast, the longest wait we had was to be seated and that was about 10 minutes or so.","[2, 1, 0]",1
11,282,"Great beer selection, great atmosphere, great bartenders. What more can I say? Perfect for someone wanting to enjoy a beer with good friends. Monday night is the night for great specials but I prefer to go the other nights of the week when The Saucer is a bit quieter. I would definitely recommend this to anyone who is has nothing good to say about Charlotte night life, this will certainly change your mind. Give the fresh pretzels with queso a try!","[2, 1, 0]",0
11,218,"If you have been to Disney or even Chi-fil-a this place will disappoint you with their horrible customer service. Perhaps when 80% of your staff are 18 yrs and younger you need to instill respect, courtesy and the customer is always right b/c they just dropped a freakin mini fortune on this crappy amusement park that post hours of operations for stores and restaurants as suggested times. And you only get 1 star because I couldn't leave it blank","[2, 1, 0]",0
11,287,"Friendliest employees ever, and those hamburgers are fantastic!  Food quality is what I'd expect at a good sit-down restaurant.","[2, 1, 0]",1
11,57,"The close-to-my-childhood-home Starbucks: it's A. Not Peet's, and B. An accidental high school reunion when I dare to venture in. On the other hand, there are usually couches--or chairs and tables--available, inside or outside, depending on the season.\n\nThis is the option when I don't want to try to park on Beverly for a caffeine fix at the Coffee Tree.","[2, 1, 0]",1
11,38,"Nick's used to be good with the previous owner, that all changed. Which is pretty sad.","[2, 1, 0]",0
11,76,"So Many coffees to choose from, so little time. Really awesome coffee shoppe, which happens to be the oldest in the city and the most delicious smelling! They staff here is super friendly and enthusiastic about the precious beans. Its quaint and charming with a old rustic touch. Prices are reasonable and what you'd expect. Definitely a good place to stop if your around market square","[2, 1, 0]",1
11,279,"Wish it had been better when I made my one and only trip.  The menu was smallish and nothing quite appealed to me.  But I know others have enjoyed it very much, maybe I am an exception.  I like the wine suggestion it was top notch.  Staff was efficient and friendly.","[2, 1, 0]",0
11,18,"So I went back to Casbah for dinner and was totally underwhelmed. The granola I had for brunch (in my previous review) was better than my entire dinner put together. The service was better at dinner then at brunch, but the food made my rating drop from five stars (probably a little generous) to three stars. Definitely go for brunch! But it's not worth the money for dinner. Mediocre food in a nice atmosphere with good service is still mediocre food...","[2, 1, 0]",1
11,298,"Sigh...to be honest, there is just no good food option in this shopping center. This Mccalister falls short just like many mccalisters. The lighting in here is kind of dark. The food...it lacks flavor. Don't come here if you want a good sandwich, which is funny because it is a deli. The typical scene you can expect is you come in, order with one of the high schooler staff up front and retrieve your food when it's ready at the counter. So-so food...ok price here for what you get.","[2, 1, 0]",1
11,75,"WARNING ,,,,, this place is for SUCKERS ONLY ..... funky smelling ,worse tasting seafood ... overpriced ..... raunchy,un-clean restrooms .... only reason anyone goes here is because this is a ''tourist trap '' type neighborhood with some fun shopping spots nearby and this restaurant is positioned in the center of everything. As P.T. Barnum once said  '' There's a sucker born every minute '' ...... stay away ... any other restaurant will be better .","[2, 1, 0]",0
11,220,This ymca is very large.  It has 4 floors to exercise.  Like 10 racket ball rooms.  Towel and rags are ease of access to shower and etc.  The downside is that most hours of the day it is crowded because it is located downtown.,"[2, 1, 0]",2
11,65,"If you like filthy buses, super high fares and about 50% rude operators then you will love Port Authority service.  Now if you like clean buses, reasonable fares and friendly service you will need to go somewhere else.  And no place for children as the language on the buses would make a sailor blush.  And in 14 years of riding Port Authority I have never seen a uniformed Port Authority officer riding a bus.","[2, 1, 0]",0
11,21,"Stopped here for drinks before we went on to dinner elsewhere. In hindsight, we wish we had stayed here. :-)\n\nWe had a couple of great beers and just enjoyed the excellent music soundtrack before we moved on to our next designation. I hope to come back here sometime in the future and actually have...a meal. I like this funkier part of town.","[2, 1, 0]",1
12,157,"we prove that both unitarity and renormalizability require identical conditions as in the case of conventional relativistic theories .
 5em    @xmath0 , takeo inami@xmath1 , keisuke izumi@xmath2 , and tomotaka kitamura@xmath3    3em    @xmath0 _ department of physics , and research and education center for natural sciences , + keio university , hiyoshi 4 - 4 - 1 , kanagawa 223 - 8521 , japan _","[1, 0]",0
12,186,"these loops may lead to rhythmic changes in gene expression in a cell . in the case of multi - cellular tissue ,
 collective oscillation is often due to synchronization of these cells , which manifest themselves as autonomous oscillators .","[1, 0]",0
12,460,we ask the following question : is there a general method for simulating an arbitrary @xmath2-qubit pure state quantum computation by a quantum computation in the @xmath0-qubit model ?,"[1, 0]",0
12,477,"we propose an approximate problem formulated by a variational inequality , prove an existence and uniqueness result , present an error estimate , and discuss a numerical realization using an iterative uzawa - type method .","[1, 0]",0
12,407,"we present an introduction to the principles behind atomic energy level calculations with quantum electrodynamics ( qed ) and the two - time green s function method ; this method allows one to calculate an effective hamiltonian that contains all qed effects and that can be used to predict qed lamb shifts of degenerate , quasidegenerate and isolated atomic levels .","[1, 0]",0
12,497,"k2 _ fields 7 ( epic229228364 ) and 8 ( epic220453225 ) in these proceedings , we presently know of six total members of this class of object .","[1, 0]",0
12,440,"we point out that the amplitudes begin to become larger when the growth of the sasi enters the nonlinear phase , in which the deformation of the shocks and the neutrino anisotropy become large . from the spectrum analysis of the waveforms","[1, 0]",0
12,20,"additionaly , we study the expansion of dipolar condensates , and find signatures of the dipole - dipole interaction in terms of structured states and a deviation of the well - known inversion of the aspect ratio of the cloud during a time of flight .","[1, 0]",0
12,183,"we quantize this system in the covariant gauge and obtain the spectrum of superstring theory . in the dual cft point of view , the penrose limit means concentrating on the subsector of almost bps states with large r - charges .","[1, 0]",0
12,107,"these studies identify a near - invariant velocity structure function that is independent of local the environment and star formation activity .
 such universality accounts for the cloud - to - cloud scaling law between the global line - width and size of molecular clouds found by larson ( 1981 ) and constrains the degree to which supersonic turbulence can regulate star formation .","[1, 0]",1
12,349,"environmental effects ( decoherence ) are generated by a spatial light modulator , which introduces pure dephasing in the transverse spatial plane , perpendicular to the direction of propagation of the light beam . by controlling the characteristics of this dephasing","[1, 0]",0
12,127,"this is one of the main challenges that we face in computational science . in this report
 , we will review the recent work done by scientists from several disciplines on probing such energy landscapes . of particular interest","[1, 0]",0
12,341,", obliquity and eccentricity ; ( ii ) continental geodynamic evolution and orogenic belt ; ( iii ) variations of atmospheric and oceanic currents ; ( iv","[1, 0]",0
12,52,"current through the powder is then noisy , and the noise has interesting self - similar properties , including intermittency and scale invariance .
 we show that heat dissipation plays an essential role in the physics of the system .","[1, 0]",0
12,181,"we have shown that the born rule @xmath0 is inconsistent with lorentz symmetry of the salpeter equation ( square root klein - gordon equation ) .
 so we find relativistic modification of the born rule as @xmath1 , which is consistent with lorentz symmetry of this equation .","[1, 0]",0
12,399,"this paper describes a monte carlo simulation for a detection of @xmath1 events by the crtnt experiment .
 ultra - high - energy cosmic ray events are also simulated to estimate the potential contamination . with the crtnt experiment composed of four detector stations , each covering @xmath2 field of view , the expected event rates are 28.6 , 21.9 and 4.7 per year assuming agn neutrino flux according to semikoz et .","[1, 0]",0
12,286,"the traffic profile will change drastically towards higher data volumes and higher rates per device . in this paper
 , we characterize the current traffic generated by smart electricity meters and supplement it with the potential traffic requirements brought by introducing enhanced smart meters , i.e. , meters with pmu - like capabilities .","[1, 0]",0
12,452,"it is already known that , without energy exchange , all three problems are np - complete even if the network is a line .
 surprisingly , if we allow the agents to exchange energy , we show that all three problems are polynomially solvable on trees and have linear time algorithms on the line . on the other hand for general undirected and","[1, 0]",1
12,447,"m@xmath1 , with @xmath2 the co - moving field strength . in this letter ,
 the implications of these effects are consistently incorporated in a simplified model for reionization , and the uncertainties due to the cosmological parameters , the reionization parameters and the observed uv luminosity function are addressed .","[1, 0]",0
12,208,the same lower bound holds for the satisfiability problem for a two - variable first - order logic on trees in which unbounded data may label only leaf nodes .,"[1, 0]",1
12,498,"we found that evolution discovered two mechanisms for short - term memory .
 the first mechanism is integration of sensory signals and ongoing internal neural activity , resulting in emergence of cell groups specialized on alternative actions . and","[1, 0]",0
12,317,"they apply to open fermion lines , including flavor changing currents , to closed fermion loops , including those which contain true anomalous currents , and to anomalous loops connected to open fermion lines , to all orders in qcd .","[1, 0]",0
12,383,"instabilities are one of the sources for the turbulence .
 we study a differentially rotating compressive flow in the presence of non vanishing radial and azimuthal magnetic field and demonstrate the occurrence of a high growth rate instability .","[1, 0]",0
12,79,"the improved definitions of qpswfs are studied which gave reasonable properties .
 the purpose of this paper is to understand the measurements of energy concentration in the 2d spatial and quaternionic linear canonical frequency domains .","[1, 0]",0
12,473,"is calculated to all orders in @xmath2 using exact propagators .
 previous calculations of the first - order binding correction are confirmed both analytically and by fitting the exact function at low @xmath3 .","[1, 0]",0
12,476,", we construct a simple but powerful 3 component parameterization of these stresses that exposes the new phenomena produced by gdm .
 limiting cases include : a particle component ( e.g.  wimps , radiation or massive neutrinos ) , a cosmological constant , and a scalar field component .","[1, 0]",0
12,121,"optical observations reveal a @xmath2 magnitude galaxy at the position of the radio core .
 although the association with the egret source is not confirmed at the present stage , because there is a competing , alternative @xmath0-ray candidate within the location error contours which is also studied here , the case deserves further attention .","[1, 0]",0
12,442,"and inactive galaxies , _ without _ making any correction for luminosity evolution . using a set of conservative assumptions about the host galaxy stellar","[1, 0]",1
12,83,"we show that the rational equivariant cobordism of a @xmath1-variety can be expressed as the weyl group invariants of the equivariant cobordism for the action of a maximal torus of @xmath1 . as applications ,","[1, 0]",0
12,499,", we obtain the dependence of the two - qubit gate fidelity on the system parameters in the case of direct and indirect qubit - qubit coupling .
 our numerical results can be used to identify the `` safe '' parameter regime for experimentally implementing two - qubit gates with high fidelity in these systems .","[1, 0]",0
12,409,", the tpc is foreseen to be operated in an ungated mode with continuous readout .
 the existing mwpc readout will be replaced by a micro - pattern gaseous detector ( mpgd ) based readout , which provides intrinsic ion capture capability without gating .","[1, 0]",0
12,415,the carina dsph has a mean metallicity of [ fe / h]@xmath0 and an intrinsic metallicity dispersion 0.25 dex ( 1@xmath1 ) . by directly determining the chemical abundances of carina stars through spectroscopy,"[1, 0]",0
12,90,"is represented by three real parameters . in the parameter space
 all ghz@xmath0-symmetric states reside inside a tetrahedron .
 we also explore a question where the given slocc class of the ghz@xmath0-symmetric states resides in the tetrahedron . among nine slocc classes we have examined five slocc classes , which results in three linear hierarchies @xmath1 , @xmath2 , and @xmath3 which hold , at least , in the whole set of the ghz@xmath0-symmetric states .","[1, 0]",0
12,451,"are likely forthcoming . in quiescence ,
 the fuv spectra reveal contributions from the wd and the disk .
 quantitative analyses have lead to solid measurements of the temperatures and abundances of a number of wds in cvs , and of a determination of the response of the wd to an outburst .","[1, 0]",0
12,211,generated datasets were shown to yield excellent results comparable to highly accurate all - electron full - potential linearized augmented plane - wave plus local orbital ( flapw+lo ) calculations .,"[1, 0]",0
12,12,"we study the geometry of billiard orbits on rectangular billiards .
 a truncated billiard orbit induces a partition of the rectangle into polygons .
 we prove that thirteen is a sharp upper bound for the number of different areas of these polygons .","[1, 0]",1
12,91,"no evidence for radio pulsations with an upper limit of @xmath0mjy for any of the four targets has been found .
 the blind search led to the serendipitous discovery of two new pulsars , rotating with a spin period of about 0.7s and of 92ms respectively , and to the further detection of 18 known pulsars , two of which were also detected in the single - pulse search .","[1, 0]",1
12,377,"the observed central gas velocity dispersion often exceeds the stellar velocity dispersion .
 this could be due to either the gravitational potential of a black hole or turbulent shocks in the gas .","[1, 0]",1
12,170,"paradoxes in the impact dynamics of rigid bodies are known to arise in the presence of friction .
 we show here that , on specific occasions , in the absence of friction , the conservation laws of classical mechanics can also be incompatible with the collisions of smooth , strictly convex rigid bodies .","[1, 0]",0
12,400,this talk presented an overview of the microboone experiment with an emphasis on the light collection system and recent technical advances .,"[1, 0]",0
12,210,the aim of this program is to test the theories of formation / evolution of planetary systems . for 19(8 ) stars we can exclude planets with @xmath0 @xmath1 1 @xmath2 ( 5 @xmath2 ) and @xmath3 @xmath4 10 days ; we find 1 short period binary and 5 stars with long period rv - trend .,"[1, 0]",1
12,410,", we propose a centralized d2d discovery scheme by employing a signaling algorithm to exchange d2d discovery messages between network entities . in this system ,","[1, 0]",0
12,342,"the spectra were decomposed using pahfit ( smith et al .
 2007 ) , which we find to yield pah equivalent widths ( ew ) up to @xmath1 times larger than the commonly used spline methods . based on correlations between pah , continuum and emission line properties and","[1, 0]",0
12,376,"this non - minimal embedding of the seesaw leads to observable lfv effects in the right - handed sleptons sector , contrary to minimal models where these are found to be totally negligible .","[1, 0]",1
12,136,"the time evolution of the wave packet , corresponding to the scattering problem setup , leads to the appearance of the localized state at large time .","[1, 0]",0
12,81,"criteria for the principality of these curves are obtained .
 new formulas for their multiplicity , intersection numbers and order of singularity at the singularities of @xmath6 are given .","[1, 0]",0
12,403,"are strongly suppressed . as a result of quantum statistical effects , in particular at lower temperatures , magnitude of density fluctuations grows larger than those calculated in semi - classical approximation .","[1, 0]",0
12,359,"a more complete theoretical description including charge correlations is developed here by an extension of the hypernetted chain approximation , developed for bulk fluids , to the confined charges .","[1, 0]",0
12,55,"a similar result is found for the husimi lattice , which may explain the difference between the collapse transition for isat s and for interacting self - avoiding walks on the square lattice . for @xmath6 and @xmath7 (","[1, 0]",0
12,195,"the dynamics of the field depends on the value of @xmath5 near the extremum , which describes the potential curvature . for quintessence models , when @xmath6 at the potential minimum , the equation of state parameter @xmath7 evolves monotonically , while for @xmath8 , @xmath7 has oscillatory behavior . for phantom fields ,","[1, 0]",0
13,446,"This hot cereal is pretty delicious - the consistency is very similar to regular oatmeal. I added sliced banana and blueberries to it. However, I am giving this product 4 stars because it is quite expensive, and even using a measuring cup was unable to produce the number of servings stated on the bag. I was able to create my own paleo hot cereal with very similar results for half the cost. For my purposes, this product was great for taking along on a road trip for a quick breakfast.","[1, 0]",1
13,19,"This product is cheaply made, some of the parts are missing, and the directions do not help at all. The product is not as represented both in the description and what I received is nothing like what i see in many of the customer photos. It would cost me more to return this than I paid for it, so in the trash it's going.","[1, 0]",0
13,439,Excellent!  The best!  I use it with my beef and broccoli and to throw in chicken and rice soup. It's also great by itself. Yum!,"[1, 0]",1
13,240,I gave this is product months of testing before deciding this was an absolute waste of my money. I wouldn't mind the time it takes to complete if it lastest more than a couple days. The product is thick and peels up easily then they just pull off after that.,"[1, 0]",0
13,113,needed a new cable  new phone =  new cable usb type C  drives me crazy !!  but i needed it for my power bank to work with my new phone,"[1, 0]",1
13,102,I like the plain look and ability to have my iWatch near me in the bedroom where I can get to it. the feet are sticky so be prepared once you take the plastic off the feet to have it stay there. I'm hoping these don't leave marks. The cable management piece is a bit in the open but I'm working on finding a better solution.,"[1, 0]",1
13,418,For the price of these I couldn't believe the quality sound that they produced.,"[1, 0]",0
13,470,"I needed the cord and pieces for the Bluetooth headset we ordered.  Both of these pieces, arrived on time and as I ordered.  However, the licorice is hard as a rock and tasteless!  My husband is a big fan of soft licorice.  The WILEY WALLABY is not what he wanted.  The bag says soft and the product is anything but soft. calling the customer line did help.","[1, 0]",1
13,235,"My old thinning shears only cut about one out of 100 hairs so I assumed this one would too but I was wrong. They cut a huge chunk of my hair  right on the front side where it is very noticeable. I'll be more careful now, but the damage is done until my hair grows out again...watch out, the shears are more like regular shears. Other than that, both shears are of good quality and I'm happy to have them.","[1, 0]",1
13,179,Aveeno really knows how to  Moisturize! Their was not one thing in the Sam box I did not love. I believe the prices are right on point and so worth it! I get dry skin in winter and this makes your skin so so smooth the body yogurt love. The sheer hydration lotion on hands not greasy so so soft. I am going to be buying all of these. Totally recommend to anyone with dry skin.,"[1, 0]",1
13,156,great product.  doesn't get to funky.  I dig it.  can sleep in it for a day or 2 no problem,"[1, 0]",0
13,420,This was a pretty good case for the money. Buy it's quite a bit louder than I expected.,"[1, 0]",0
13,407,"This is much higher quality than expected. Doesn't sag like other long extension mounts I've used.<br />It's a bit difficult to extend and retract, but I think that's a good thing so it's not flopping all over.<br />Highly Recommended!","[1, 0]",1
13,116,UPDATE:  purchased  6/20/18  .....  it only charged a few times fully and now its pretty dead ... what a waste  ive yet to find one that's worth it and will charge for more than a few times !!!<br /><br />(so much for my first review)  so far so good .. so far i have returned 3 of these type  ..im hoping this one will be OK  and will recharge when i need it to really nice looking too and i love that it has a power switch,"[1, 0]",0
13,114,"im looking for a heavier case and this said purple its more like a ""pink"" color  not happy with it but it'll do for now","[1, 0]",1
13,12,"Putting it on a night stand drawer or top of headboard.  Just don't try to tighten it up to where it doesn't slip off.  When the husband tightened his up it popped off and cracked the head on the base.  Hope they stand behind the product, we will see?","[1, 0]",1
13,337,"I needed this for work and it was easy to install, I use it daily.  Have only had it a few weeks but so far, so good.  It comes with a long cord too which is a good feature.","[1, 0]",1
13,98,"The case does its job. The small lanyard is super handy along with where the hook is located. The only downfall was that the pooh that came with it, fell of randomly at some point.","[1, 0]",1
13,204,Works great.  No issues with it at all.  Bought one for a friend of mine.,"[1, 0]",0
13,168,"delivery, not good. But the product is very nice. I would buy again!","[1, 0]",0
13,142,"I love my leather iPhone case. With room for cards and money, I no longer need to carry a handbag. It's great protection for the phone, and is made of quality leather. U<br />I got it for my iPhone 6, then upgraded to the iPhone 7. The new phone fits, but the camera lens doesn't match up with the case, so I bought the same wallet for the new phone.","[1, 0]",1
13,442,This is my #1 favorite tea by my #1 favorite tea maker. It is just delicious and the smell is heavenly.,"[1, 0]",1
13,35,Fell apart right away.  Clamps get in the way of the buttons on iPhone 5,"[1, 0]",1
13,495,Kraft sure does know there Mac& cheese! I thought I was fix and in love with another brand of preportioned Mac. Until I tried the Kraft. I have had the box before and like but these are delicious kudos. I very much and highly recommend these for all ages. So so scrumptious!,"[1, 0]",1
13,395,"CIYUPE Tablet Pillow Stand, Tablet Holder Dock for Bed with 6 Viewing Angles, Compatible with iPad Pro 9.7, 10.5,12.9 Air Mini 4 3, Kindle, Galaxy Tab, E-Reader and Books (Grey). It is great at holding tablets and phones at whatever angle of its 6 possible positions is most appropriate. Comfortable to use, takes pressure off hands/wrists when using","[1, 0]",1
13,328,"To me, this was a waste of money. Not useful on a plane or really anywhere. Too short, once bent, leaving no surface space so phone wants to fall off. Don't buy it. Save your money.","[1, 0]",0
13,260,Stays on well and the color is perfect. No tugging to put it on.,"[1, 0]",0
13,347,perfect fit in 3.5 slot. . .the dual holder allows to install extra SSD any time. . . or you can go with a HDD for more storage space,"[1, 0]",1
13,431,"It works as promised.  I bought mine as a combined item with Echo.  As a stand alone plug, it seems expensive.","[1, 0]",0
13,274,"My age really shows on my neck and chest area, 60.  not expecting much , but hoping for the best, I purchased the product.  I am slowly seeing a difference and I'm happy with 'slowly'.  I will certainly be getting more and plan to use this neck cream for a long time.  Good stuff!","[1, 0]",1
13,169,"Great deodorant, but leaves an oily stain on your clothing overtime.","[1, 0]",1
13,480,"Ever since I discovered salted caramel ice cream, I was in love.  Now I have a second love in Tara's sea salt caramels--wow!!!","[1, 0]",1
13,14,"Went on perfect. Clean phone with wet wipe, then dry wipe. then microfiber and dust pickup stickers. Pull the tab off and lay the glass screen on the phone. It should go on with the bubbles escaping by itself. Took ten minutes and I have no bubbles or dust under the screen from what I can see.","[1, 0]",1
13,59,Works well with fingerprint reader and touch screen. But it breaks super easy. Also the first set I got didn't stick to the screen and just popped off like the glue was old.,"[1, 0]",1
13,449,"A natural ayurvedic remedy for allergies is between 3000-5000mg vitamin C. I take 2-3 of these packets a day with my water and it helps tremendously with allergies. It also helps my iron absorption but do not take with medications since there are small amounts of other vitamins that can interact with meds. Be sure to check with your doctor, first.","[1, 0]",1
13,496,"The Hormel chicken Alfredo actually surprised me . I thought ""this really isn't to bad. The noodles aren't too soggy which I do not like tastes like Alfredo add your pepper of course. I recommend cheap fast little meal.","[1, 0]",1
13,133,"I HAVE HAD MY CASE FOR ALMOST A YEAR AND IT LOOKS BRAND NEW . THE CRYSTALS ARE REAL LOOKING AND VERY BRILLIANT CUT , FOR THE GIRLS THAT LIKE FLASHY THIS IS FOR YOU . I AM VERY PLEASED WITH MY PURCHASE","[1, 0]",1
13,91,"I have a iPhone 6s with the Mophie Reserve case.  This belt clip holster doesn't fit, it is too big and my phone was loose.  The belt clip does look like it is well made, but if you have the same set up as I do it will not fit.","[1, 0]",1
13,297,Love Otterbox cases. These have protected my 7 & 9 year old's IPods with lots of drops & wear & tear.,"[1, 0]",1
13,492,"The taste was fine,not any different than what I buy in the grocery store and considering each piece of fruit breaks down to about $4 it wasn't worth it.","[1, 0]",0
13,135,Soft plastic let's too much moisture get under the cover. Always needing to remove it to dry my watch.,"[1, 0]",1
13,55,"This product did not fit my smart watch, returned, no problems returned money fast.","[1, 0]",1
13,305,Don't know why I didn't get one of these years ago..it's saving me $9 a month rental fee i was paying Comcast,"[1, 0]",0
13,222,When in construction in South Florida ClubMan helps alleviate the inevitable chafing.  My husband has tried others but ALWAYS goes back to Pinaud.  Also the 3 pack is a great price.  shipping was faster than projected.  GREAT DEAL ALL THE WAY AROUND.,"[1, 0]",0
13,176,The magnetic eyeliner and eyelashes kit was actually a great choice for me first time using magnetic. These lashes were very easy to apply. I gave adhesion 4 stars but that might have been the way I applied eyeliner?? They did stay put except for a little on end so probably me. I love the fact you have choices and easy to remove makeup remover or baby oil. I highly recommend especially if never tried great price.,"[1, 0]",1
13,373,These batteries during use have a good life. Standby life is poor. They discharge in 7/10 days of standby. For a recreational photographer this limiting.,"[1, 0]",1
13,402,can change for any holiday or time of year. holding up and fit nice. sime issues with them coming undone but not with all of them.,"[1, 0]",0
13,160,I love this brand of sugar scrub but this is the first time I tried the lemon and its weird. it also was shipped and left out in the heat causing the package to leak so maybe that was the issue.,"[1, 0]",1
13,223,I like the easy way I can use these. And because they are in a case they are easy to find.,"[1, 0]",0
13,310,"Stick great to my desk and provide ample spaces for all of my cords. The color coding is more useful than I thought originally. Since each one has two spots, I had enough for my desk and bed night stand.","[1, 0]",1
